,index,number_of_tweets_x,tweets,description_x,username,name_x,tag,accessible,author_id,public_metrics_x,source,public_metrics_y,description,public_metrics,URL_bio,URL_bio_count,Curse_bio,Person_bio,Polarity_bio,PolarityPos_bio,PolarityNeg_bio,Subjectivity_bio,Hashtags_bio,Mention_bio,Length_bio,Words_bio,followers_count,following_count,tweet_count,listed_count,number_of_tweets_y,rt_to_notRT,rt_to_numOfTweets,include_to_notInclude,include_to_numOfTweets,URL_tweet,URL_tweet_count,Curse_tweet,Person_tweet,Polarity_tweet,PolarityPos_tweet,PolarityNeg_tweet,Subjectivity_tweet,Hashtags_tweet,Mention_tweet,Length_tweet,Words_tweet,commercial_tweet,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
110,110,1,"['New Eye Mask Could Help Prevent Diabetes-Related Vision Loss [video]: An estimated 103.12 million people worldwide had diabetic retinopathy (DR) in 2020. Diabetes mellitus causes elevated blood sugar that can lead to blocked blood vessels, frequently… https://t.co/wmM7hkH1u1']",Daily motivational #QUOTES for the Day,APositiveQuote1,A Positive Quote for the Day,False,True,1213231554572378112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",dlvr.it,"{'followers_count': 36, 'following_count': 27, 'tweet_count': 1650, 'listed_count': 0}",Daily motivational #QUOTES for the Day,"{'followers_count': 36, 'following_count': 27, 'tweet_count': 1650, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,1,0,38,6,36,27,1650,0,7.0,0.16666666666666666,0.14285714285714285,0.0,0.0,1.0,6.0,0.0,0.0,0.1121212121212121,1.0,0.0,0.34137022397891964,0.0,1.0,1799.0,251.0,1.0,0.12004567064299072,0.7500778740732801,2.0229622484656447,-2.6287398201994367,0.1756531491396596,-0.11652767422243825,-1.0027582197516631,-0.40497779953465024,-0.11688112314047745,0.8782748259691836,0.0005849774560486487,0.0005848263978545404,0.6240938001309645,0.000584805332073306,0.0005848046947666771,0.3712275315979664,0.0005848341830833303,0.0005848127979724641,0.0005848041127200606,0.000584803296550122,0.0,0.0,0.6587534922919803,0.0,0.0,0.4634987267652704,0.0,0.39620682424582826,0.4407186393847309,0.0
111,111,3,"['Tip #1: Appreciate all that you go through to manage your diabetes. \nhttps://t.co/bEmCNL7CWb', 'Healthy communication with your doctor can lead to your best healthy life with diabetes.\nhttps://t.co/KBtrOLXBhP', 'Diabetes is a 24-hour job. Be mindful of perfectionism! \nhttps://t.co/XQejurGZGl']","Community, resources, and inspiration for everyone living with type 2 diabetes. Live your best life today. (Follow @beyondtype2esp for tweets en español.)",BeyondType2,Beyond Type 2,False,True,3366476494,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Sprout Social,"{'followers_count': 1883, 'following_count': 420, 'tweet_count': 5319, 'listed_count': 24}","Community, resources, and inspiration for everyone living with type 2 diabetes. Live your best life today. (Follow @beyondtype2esp for tweets en español.)","{'followers_count': 1883, 'following_count': 420, 'tweet_count': 5319, 'listed_count': 24}",0,0,0,0,0.5681818181818181,1,0,0.4,0,1,154,22,1883,420,5319,24,28.0,0.16666666666666666,0.14285714285714285,2.111111111111111,0.6785714285714286,1.0,32.0,0.0,1.0,0.16556915306915304,1.0,0.0,0.3937062937062938,2.0,5.0,4796.0,705.0,1.0,0.8784545075445479,4.321869125029386,8.250287237244759,-11.044394165646088,5.701215028112784,-3.8955080776797146,8.240171341603444,-3.0504540860263614,-4.932377063972138,-0.1650250366968145,0.061705305981802384,0.00023641861399343944,0.6140206322669117,0.00023641107259524282,0.0002364179233978599,0.3226191567253168,0.0002364132746951931,0.00023642187117455785,0.00023641182250705897,0.00023641044760571182,0.0,0.5908676433300494,0.2881972968441987,0.3017044312092114,0.0,0.40203888125699777,0.3299684788494648,0.3862190349577304,0.23898238492769275,0.0
112,112,1,['My best friend ❤️ ain’t no diabetes gunna stop you now https://t.co/c1ZKzS4P6f'],"Have faith that you are good enough, that everything will work out the way it's supposed to work out, and to continue being brave... @DominiqueP_C 🏳️‍🌈",emzzsoftball,Emily,False,True,3361992172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 660, 'following_count': 2188, 'tweet_count': 13609, 'listed_count': 2}","Have faith that you are good enough, that everything will work out the way it's supposed to work out, and to continue being brave... @DominiqueP_C 🏳️‍🌈","{'followers_count': 660, 'following_count': 2188, 'tweet_count': 13609, 'listed_count': 2}",0,0,0,0,0.5,1,0,0.7000000000000001,0,1,151,26,660,2188,13609,2,21.0,1.625,0.6190476190476191,0.0,0.0,1.0,15.0,0.0,1.0,0.2796875,1.0,0.0,0.39583333333333337,17.0,20.0,1687.0,206.0,0.0,0.49003330198532147,1.0573243629248894,2.2948370103682882,-1.9918699565547782,-1.2088283357446625,-0.47950318173154666,0.1326230545460694,-0.07061885946912792,0.03496553207486095,-0.24578893684851358,0.0013158474607979408,0.0013158053585383956,0.9881575565865375,0.0013158112527215454,0.0013158169650370154,0.001315887861747643,0.0013158153361564483,0.0013158234877635165,0.0013158260098340097,0.0013158096808660751,0.0,0.0,0.0,0.0,0.21228106887882234,0.4879346706227618,0.43219368040779754,0.4256669886864237,0.44116510309846113,0.39274176524306686
113,113,1,['Participants needed for medical research trials being done on diabetes.\nhttps://t.co/MTN4KZCSSC #Diabetes #ClinicalTrial'],"Power makes it easy for patients with cancer, autoimmune diseases, or chronic illness to find clinical trials.",GrowthWithPower,Power,False,True,1486277697706020864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,"{'followers_count': 3, 'following_count': 2, 'tweet_count': 72, 'listed_count': 0}","Power makes it easy for patients with cancer, autoimmune diseases, or chronic illness to find clinical trials.","{'followers_count': 3, 'following_count': 2, 'tweet_count': 72, 'listed_count': 0}",0,0,0,0,0.43333333333333335,1,0,0.8333333333333334,0,0,110,17,3,2,72,0,4.0,3.0,0.75,0.0,0.0,1.0,4.0,0.0,0.0,0.21212121212121213,1.0,0.0,0.5681818181818182,6.0,0.0,494.0,52.0,1.0,0.013829426888902714,0.07910513440923092,0.26259918785886954,-0.3351324497496387,-0.018712334257718163,-0.20609400076255152,0.0945271762166411,0.2510006838630078,-0.12376501804101613,0.21086604962327096,0.002083872729050129,0.0020833493628986764,0.12625213589971224,0.0020833581171869993,0.00208336788765466,0.8570804710327432,0.0020833445278393573,0.0020834008193852177,0.002083352024457071,0.0020833475990723947,0.0,0.0,0.0,0.0,0.0,0.902739612659778,0.0,0.43018739141782614,0.0,0.0
114,114,1,"['Susan Weiner, MS, RDN, CDCES, FADCES, talks with Janice Newell Bissex, MS, RDN, FAND  about potential health benefits of cannabis and CBD for diabetes: https://t.co/Cubvsj6WgF']",The official Divabetic site & Diabetes Late Nite podcast. We're empowering people to manage their diabetes with confidence. https://t.co/OMIhEOArUM,mrdivabetic,Max Szadek,False,True,38092279,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter Web App,"{'followers_count': 1648, 'following_count': 2292, 'tweet_count': 40618, 'listed_count': 113}",The official Divabetic site & Diabetes Late Nite podcast. We're empowering people to manage their diabetes with confidence. https://t.co/OMIhEOArUM,"{'followers_count': 1648, 'following_count': 2292, 'tweet_count': 40618, 'listed_count': 113}",1,1,0,0,-0.3,0,1,0.6,0,0,147,19,1648,2292,40618,113,10.0,0.42857142857142855,0.3,0.0,0.0,1.0,14.0,0.0,1.0,0.30420369104579636,1.0,0.0,0.5428343586238323,0.0,2.0,2025.0,270.0,1.0,0.11272813685967624,0.8010862986445536,4.068333293237264,-2.232612499280094,-1.3532049903676715,-1.2429936322724964,0.6266288986702984,1.5225729990071448,0.4838184706159352,0.21744440330295445,0.0005989312200930413,0.0005988159837865411,0.9946104230310701,0.0005988142666084312,0.0005988113899673327,0.0005989253486782573,0.0005988325782528516,0.0005988120051369142,0.0005988209431669099,0.000598813233239767,0.5039687655175484,0.0,0.0,0.0,0.0,0.48728487673291815,0.4907852140689223,0.5173961789010669,0.0,0.0
115,115,1,['A different POV\nhttps://t.co/trjf5hwiSm'],"Student, common man",Masum_AR_al,A R Al Masum 🇧🇩,False,True,1026483525321519104,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'followers_count': 164, 'following_count': 327, 'tweet_count': 825, 'listed_count': 0}","Student, common man","{'followers_count': 164, 'following_count': 327, 'tweet_count': 825, 'listed_count': 0}",0,0,0,0,-0.3,0,1,0.5,0,0,19,3,164,327,825,0,13.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.20260180995475113,1.0,0.0,0.36146304675716445,15.0,5.0,2013.0,286.0,1.0,0.4910170408011036,1.0227818001456375,1.2189713574881718,-1.9099398904914322,-1.0597651566801454,-0.9809630101911301,-0.267987678814929,-1.0475598659411578,-0.08812615055275581,0.06912046030273658,0.001052850899686243,0.030767283233966426,0.9608110782681613,0.0010526482259123216,0.00105265563506521,0.0010528671721563821,0.0010526705416775966,0.0010526495707263348,0.0010526488338714252,0.001052647618776907,0.0,0.0,0.0,0.0,0.4932985872279791,0.8698600484209399,0.0,0.0,0.0,0.0
116,116,1,['Doctors Warn Of Diabetes-related Eye Problems | Chennai News – Times of\xa0India https://t.co/rLBv7SqC54'],"New india 24 news channel is India's unbiased news channel which shows news of political, social, sports, entertainment, business, etc.",NewIndia24News,New India 24 News,False,True,1469167897746440196,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WordPress.com,"{'followers_count': 156, 'following_count': 399, 'tweet_count': 51362, 'listed_count': 0}","New india 24 news channel is India's unbiased news channel which shows news of political, social, sports, entertainment, business, etc.","{'followers_count': 156, 'following_count': 399, 'tweet_count': 51362, 'listed_count': 0}",0,0,0,0,0.05656565656565656,1,0,0.20707070707070707,0,0,135,20,156,399,51362,0,659.0,0.09650582362728785,0.08801213960546282,0.001519756838905775,0.0015174506828528073,1.0,659.0,1.0,1.0,0.08844805509699115,1.0,0.0,0.3825301688067649,0.0,0.0,66206.0,8422.0,1.0,6.87047162691412,18.451315070538723,45.344114222048844,-68.31472288074788,-12.330610167832864,-29.47149935886808,7.626269928333665,-15.31637211742527,-2.2724689683318937,176.84952977415077,0.3295042287781281,0.038969525690941045,0.6237675486725198,1.7409797038287084e-05,1.741027342565182e-05,0.00765423605713495,1.741085374978423e-05,1.741016060776294e-05,1.7409974443364912e-05,1.7409742011089205e-05,0.4135331147855132,0.13875226275751268,0.4065098167947917,0.23398368224517774,0.18715959594416073,0.5230011825847805,0.0,0.49681949808733816,0.1853402622991,0.0
117,117,1,['Only 2 weeks until my half marathon for Diabetes uk and not at my target fundraising yet ! Whatever you can spare would be fantastic :)\n\nhttps://t.co/EQ7y5o8wuE'],"Local Presenter promoting local talent.
Views purley my own.",zoeturner1,Zoe Turner,True,True,91293723,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'followers_count': 151, 'following_count': 492, 'tweet_count': 436, 'listed_count': 6}","Local Presenter promoting local talent.
Views purley my own.","{'followers_count': 151, 'following_count': 492, 'tweet_count': 436, 'listed_count': 6}",0,0,0,1,0.19999999999999998,1,0,0.3333333333333333,0,0,60,9,151,492,436,6,14.0,0.0,0.0,0.07692307692307693,0.07142857142857142,1.0,18.0,0.0,0.0,0.4275099206349206,1.0,0.0,0.5779365079365081,9.0,50.0,2604.0,315.0,0.0,0.10607607050596847,0.90657403567531,2.502385127937472,-2.068717602563673,-1.0996055391725665,-1.4043635666428425,0.12931737582506123,0.12879089709099892,0.16532215911253495,-0.00021893705908114552,0.0008333994746190736,0.0008333725425823166,0.9924997639635541,0.0008333419671332538,0.0008333430529773024,0.0008333851621707699,0.0008333593656310399,0.0008333411827870289,0.000833344980157162,0.0008333483083880139,0.0,0.0,0.0,0.0,0.0,0.6361743388362622,0.5349568922116206,0.5559706233979715,0.0,0.0
118,118,1,['yall barca fans lucky nacho got diabetes'],https://t.co/ttvv3Z46LY,jasonthecutie,8’4 SALVADOREÑO,False,True,802702527489835008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 114, 'following_count': 104, 'tweet_count': 1325, 'listed_count': 0}",https://t.co/ttvv3Z46LY,"{'followers_count': 114, 'following_count': 104, 'tweet_count': 1325, 'listed_count': 0}",1,1,0,0,0.0,0,0,0.0,0,0,23,1,114,104,1325,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,9.0,0.0,0.002620415113313448,0.02667006130350337,0.055467890516361036,-0.046074631095654524,-0.033179039527446066,-0.026689249211272845,-0.0070820637746075955,-0.06424992876045053,-0.007550609673470203,0.000528802762917384,0.016667257553467364,0.016666843079801628,0.8499946886881701,0.016666997175168292,0.016667119583518682,0.016668326258312657,0.016667180242369295,0.01666686495583579,0.016667607917110666,0.016667114546245542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,3,['insulin is cool'],"QA Lead at Bethesda Softworks. Wife to @evanparson , Mother to a T1D toddler (CYB3RD0773R), and Art Goblin. 32. #insulin4all (she/her) - all my views are my own",nancyrsss,QA's Pro-Choice Mom,True,True,423784859,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 408, 'following_count': 1983, 'tweet_count': 14158, 'listed_count': 3}","QA Lead at Bethesda Softworks. Wife to @evanparson , Mother to a T1D toddler (CYB3RD0773R), and Art Goblin. 32. #insulin4all (she/her) - all my views are my own","{'followers_count': 408, 'following_count': 1983, 'tweet_count': 14158, 'listed_count': 3}",0,0,0,1,0.6,1,0,1.0,1,1,160,28,408,1983,14158,3,98.0,0.38028169014084506,0.2755102040816326,0.0425531914893617,0.04081632653061224,1.0,46.0,1.0,1.0,0.10961248285322361,1.0,0.0,0.5610973936899862,8.0,58.0,7427.0,1058.0,0.0,0.6330692964568739,6.83262631085852,11.414891526268235,-14.964929108919673,-8.925132402090027,-7.509330330939722,-0.7835846295348701,-5.034208521465432,-0.023244584142194123,-2.28841455324748,0.00019496490730211655,0.00019493531606825965,0.9982455152523879,0.00019493476958807208,0.00019493602518952892,0.00019496533086126112,0.00019494373320233163,0.0001949351464833535,0.00019493486900216465,0.00019493464991510704,0.0,0.0,0.0,0.4714446840605612,0.38402790154388383,0.41953794807069145,0.37256127752577134,0.36636256752713825,0.28587400582131833,0.31544097266276844
120,120,2,"['Looking at getting @TandemDiabetes T:Slim X2 to improve my diabetes been using the simulator app on my iPhone and showed my Mom how easy it would be to bolas for my evening meal no running into the toilet to inject if out. All UK diabetics should have access to an insulin pump.', 'Looking at getting @TandemDiabetes T:Slim X2 to improve my diabetes been using the simulator app on my iPhone and showed my Mom how easy it would be to bolas for my evening meal no running into the toilet to inject if out. All UK diabetics should have access to an insulin pump.']","40 photographer, Christian Socialist. Type 1 diabetic since 1989. Occasional Contributor to Socialist Think Tank & part of Socialist Think Tank West Midlands.",MarcLungley,Marc Lungley 🚩,True,True,70527980,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 2251, 'following_count': 2474, 'tweet_count': 17108, 'listed_count': 55}","40 photographer, Christian Socialist. Type 1 diabetic since 1989. Occasional Contributor to Socialist Think Tank & part of Socialist Think Tank West Midlands.","{'followers_count': 2251, 'following_count': 2474, 'tweet_count': 17108, 'listed_count': 55}",0,0,0,0,0.0,0,0,0.0625,0,0,158,23,2251,2474,17108,55,41.0,0.8636363636363636,0.4634146341463415,0.0,0.0,1.0,6.0,0.0,1.0,0.1448078623254679,1.0,0.0,0.46982145397638364,17.0,51.0,5844.0,910.0,1.0,0.5535859852836347,5.6781151871580136,7.3135188775060795,-13.97553363100239,-6.312167328769262,-2.9708824458669785,-1.2474287704487688,-6.484689660973455,-0.14413657492520693,-1.0974592688709492,0.00024755310540877537,0.00024753093042202153,0.9977721572255133,0.0002475276643598775,0.0002475332271668445,0.0002475786977806535,0.00024753452882891983,0.0002475284622523449,0.0002475279607597689,0.00024752819750764295,0.0,0.0,0.0,0.1885471161425477,0.44607505395792063,0.32962749854168394,0.0,0.2817713552154741,0.38848460013706426,0.6530676552029655
121,121,1,['Facts about Diabetes and South Asians - Thank you Advocate Health for this resource!\nhttps://t.co/CYiHOqJOMG\n#healthresearch #data #communityhealth #JoinAllofUs #precisionmedicine #diversitymatters #lifestyle #NIH #allofusarc'],SAAPRI is a nonprofit whose research & policy work serves the South Asian community in Chicagoland. Follow us at https://t.co/aTt4o9J7bw for more!,SAAPRIChicago,SAAPRI Chicago,False,True,1246342507,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App,"{'followers_count': 1009, 'following_count': 779, 'tweet_count': 2655, 'listed_count': 24}",SAAPRI is a nonprofit whose research & policy work serves the South Asian community in Chicagoland. Follow us at https://t.co/aTt4o9J7bw for more!,"{'followers_count': 1009, 'following_count': 779, 'tweet_count': 2655, 'listed_count': 24}",1,1,0,0,0.3125,1,0,0.25,0,0,146,22,1009,779,2655,24,7.0,0.75,0.42857142857142855,0.0,0.0,1.0,9.0,0.0,0.0,0.10356860530773575,1.0,0.0,0.38936853002070393,18.0,6.0,1678.0,208.0,1.0,0.555137941373536,1.868532432715659,3.4319876665695666,-2.4960653811829983,1.97383795177179,0.3449796887336083,-2.365851548960701,0.07890699212610765,0.18533925424030914,0.06559951977085829,0.21554070127599936,0.0007247107430285399,0.7125922663581518,0.0007246512253431793,0.0007246524794725537,0.06679437536097296,0.0007246901234830959,0.0007246498139934089,0.0007246504208882316,0.0007246521986667453,0.0,0.0,0.6583364077304098,0.0,0.21126094537880397,0.42663244181568616,0.20495294062021502,0.31844331624752886,0.20920732828331895,0.39085443206597675
122,122,1,['Are You at Risk for Developing Diabetes https://t.co/cf7V6Pyt8w via @YouTube  Join the live show with your questions.  #diabetes #diabetesrisk #gettested #type2diabetes  #educating  #empowering  #encouraging #dwainwoodemd #endocrine #endocrinology #endocrinologist https://t.co/yjqjYAXB6x'],"Endocrinologist in Huntsville Alabama Educating, Empowering, and Encouraging you to take charge of your health !",dwainwoodemd,Dwain Woode MD,False,True,1389664953494228992,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,"{'followers_count': 49, 'following_count': 204, 'tweet_count': 520, 'listed_count': 0}","Endocrinologist in Huntsville Alabama Educating, Empowering, and Encouraging you to take charge of your health !","{'followers_count': 49, 'following_count': 204, 'tweet_count': 520, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,0,0,112,16,49,204,520,0,13.0,0.4444444444444444,0.3076923076923077,0.4444444444444444,0.3076923076923077,1.0,13.0,0.0,0.0,0.25359848484848485,1.0,0.0,0.42777777777777787,84.0,7.0,2745.0,315.0,0.0,0.11800464667016827,0.9953668000612839,3.012394739516305,-2.0977193407793155,3.093140544969936,-0.3980535870133511,3.5758323149237654,-2.5776655573957004,-1.9998033595031972,0.11939244869772667,0.00054664111203997,0.0005464615842428189,0.36702494063943075,0.0005464548679044914,0.0005464630636126854,0.28256628533779543,0.3465833826859259,0.0005464586066828853,0.0005464598308326056,0.0005464522715324702,0.0,0.790941974348635,0.0,0.0,0.0,0.5009675093106938,0.35134363211608527,0.0,0.0,0.0
123,123,8,"['@NBA Help me buy my mother her dream car. We live in Rome. She is 57 years old and has stage 4 kidney disease as well as diabetes. Anything would help. Right now we are sharing a 1200$ used Mercedes', '@elonmusk @KingJames Help me buy my mother her dream car. We live in Rome. She is 57 years old and has stage 4 kidney disease as well as diabetes. Anything would help. Right now we are sharing a 1200$ used Mercedes', '@Porsche @BMW @BMWUSA @BMWGroup @MercedesAMGF1 @MercedesBenz @MercedesBenzUSA        Help me buy my mother her dream car. We live in Rome. She is 57 years old and has stage 4 kidney disease as well as diabetes. Anything would help. Right now we are sharing a 1200$ used Mercedes. https://t.co/27HaVDOWbp', '@Tesla donate for me to buy my mother her Tesla dream car! Lol. We live in Rome. She is 57 years old and has stage 4 kidney disease as well as diabetes. Anything would help. Right now we are sharing a 1200$ old Mercedes. I’m her full time caregiver also@stevewilldoit @nelkboys', '@TeslaSolar donate for me to buy my mother her Tesla dream car! Lol. We live in Rome. She is 57 years old and has stage 4 kidney disease as well as diabetes. Anything would help. Right now we are sharing a 1200$ old Mercedes. I’m her full time caregiver as well. https://t.co/Nf65wiJdZc', '@TeslaSolar Can I have a tesla for my mother? She’s on dialysis and has stage 4 kidney disease as well as diabetes. I will do anything']",I’m 25. I am a caretaker for my mother. My dream car is a tesla.,MikeC973,Michael Cook,True,True,1485147137616887808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 1, 'following_count': 18, 'tweet_count': 52, 'listed_count': 0}",I’m 25. I am a caretaker for my mother. My dream car is a tesla.,"{'followers_count': 1, 'following_count': 18, 'tweet_count': 52, 'listed_count': 0}",0,0,0,1,0.0,0,0,0.0,0,0,64,15,1,18,52,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,11.0,0.0,0.00710178250881329,0.031644631143690996,0.07689195692227643,-0.14044609046929662,-0.09403125937125077,-0.07980439101711356,-0.017476010384896584,-0.12639735341342392,-0.004838640278525403,-0.045616546828272944,0.025000559233488873,0.025000419908051286,0.774997403839813,0.025000049516951797,0.025000591362414462,0.02500066578832391,0.02500012930290123,0.025000075601894767,0.025000043270497388,0.02500006217566338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,124,1,['Maintaining a healthy weight with more nutritional eating will help you prevent Type 2 diabetes.  Have you heard of the Diabetes Plate Method?  \n\nGot to https://t.co/lt0CGVeZCG for more information. https://t.co/QDXbrsQH6h'],Official @CityOfLincoln account. Information on this site is a public record and subject to public records statutes. #LNK  Terms of Use: https://t.co/QdzcT9p0vo,LNKhealth,Lincoln-Lancaster County Health Department,False,True,3982877112,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",TweetDeck,"{'followers_count': 2224, 'following_count': 205, 'tweet_count': 2191, 'listed_count': 32}",Official @CityOfLincoln account. Information on this site is a public record and subject to public records statutes. #LNK  Terms of Use: https://t.co/QdzcT9p0vo,"{'followers_count': 2224, 'following_count': 205, 'tweet_count': 2191, 'listed_count': 32}",1,1,0,0,-0.05555555555555555,0,1,0.15555555555555553,1,1,160,22,2224,205,2191,32,13.0,1.1666666666666667,0.5384615384615384,0.0,0.0,1.0,11.0,0.0,0.0,0.31930096418732784,1.0,0.0,0.5189393939393939,15.0,10.0,2552.0,361.0,0.0,0.5795816586786341,1.5085496342655387,2.8729072667823288,-3.352830005677977,-0.5487703183640289,-1.1980183742981216,-0.29343367156480604,-0.35261472296518237,0.46224546229200325,1.541278010659394,0.041130540613875256,0.03664215158607726,0.9195244345836165,0.0003861066301173833,0.0003861095271069943,0.0003862272165034294,0.0003861092479561511,0.0003861084354379795,0.0003861066892258112,0.00038610547008342995,0.0,0.0,0.28969931415846534,0.24468184861100678,0.0,0.5206397046895114,0.23534269123348625,0.6778562298777584,0.0,0.26507385298464475
125,125,1,['I’m really done hearing people say ‘just eat healthy and exercise’ as a way to combat COVID.  Not all risk factors can be eliminated this way. Cancer and type 1 diabetes for example.'],| she/her | #wethenorth | #dabears | 📍on |,kate__dan,kate:,False,True,25623665,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 419, 'following_count': 752, 'tweet_count': 12750, 'listed_count': 2}",| she/her | #wethenorth | #dabears | 📍on |,"{'followers_count': 419, 'following_count': 752, 'tweet_count': 12750, 'listed_count': 2}",0,0,0,0,0.0,0,0,0.0,2,0,42,9,419,752,12750,2,67.0,1.4814814814814814,0.5970149253731343,0.0,0.0,1.0,20.0,1.0,1.0,0.1583916083916084,1.0,0.0,0.4396998834498834,10.0,52.0,5039.0,719.0,0.0,1.263050123220624,5.297106285479917,9.401524709237886,-14.477198600675731,-7.488314256479541,0.6623038550682292,-0.9872890195533094,-5.325183886411794,1.993146816280728,-2.2568544329114717,0.00023643072957436719,0.00023641281229608592,0.9978722528397173,0.00023641029066907209,0.00023641290939586205,0.0002364268749251183,0.0002364223725871472,0.000236410447459468,0.000236410246085472,0.0002364104772901019,0.1637615486605987,0.0,0.0,0.0,0.37724197989620994,0.36486394050791127,0.29433383842444477,0.44984480064173193,0.14316297739953163,0.6231023651835577
126,126,1,"['#Endometriosis exists in the population at the same rate as #diabetes. But fewer than half of the population have the organs necessary to have endo, so endo appears at functionally DOUBLE the rate of diabetes. Guess how many studies have been done on endo compared to diabetes…']","Co-Founder @theSHEmark Feminist Killjoy, Fierce advocate for social, educational, political, and economic equity. Views are my own. Here: news, feminism, Bravo",iamthatbroad,Ilana Broad (they/she),False,True,920002732018331650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 46, 'following_count': 245, 'tweet_count': 330, 'listed_count': 1}","Co-Founder @theSHEmark Feminist Killjoy, Fierce advocate for social, educational, political, and economic equity. Views are my own. Here: news, feminism, Bravo","{'followers_count': 46, 'following_count': 245, 'tweet_count': 330, 'listed_count': 1}",0,0,0,1,0.21666666666666665,1,0,0.32333333333333336,0,1,159,21,46,245,330,1,9.0,0.2857142857142857,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,0.17631208147321428,1.0,0.0,0.43261904761904757,4.0,7.0,1413.0,226.0,0.0,0.12499584049140212,1.2909185975214608,1.8101900867807248,-3.3004415054555962,-1.6942908277656963,-1.3094639351775514,-0.3280008522543111,-1.4581415165737368,-0.07120416083827763,-0.06029000568090363,0.0009347073901498946,0.000934606494309042,0.9915883031578404,0.0009345912433798859,0.0009345946225000507,0.0009348023678496136,0.0009346162886901064,0.0009345940211380145,0.000934592551376246,0.00093459186276702,0.0,0.0,0.0,0.5308406886679828,0.5262937728274022,0.3324219911932805,0.0,0.0,0.0,0.5750814270246389
127,127,2,"['ASS SO FAT IT GOT DIABETES', 'ASS SO FAT IT GOT DIABETES']","I bet you kiss girls,faggot.",NaughtyDongle,Boku No Bacon Bits,False,True,2153973277,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net,"{'followers_count': 43, 'following_count': 0, 'tweet_count': 91465, 'listed_count': 6}","I bet you kiss girls,faggot.","{'followers_count': 43, 'following_count': 0, 'tweet_count': 91465, 'listed_count': 6}",0,0,0,1,0.0,0,0,0.0,0,0,28,5,43,0,91465,6,212.0,0.11578947368421053,0.10377358490566038,0.06532663316582915,0.06132075471698113,0.0,0.0,1.0,1.0,0.07978395061728392,1.0,0.0,0.34459876543209883,0.0,4.0,7346.0,1292.0,1.0,5.577126406312959,3.5110334506866727,9.184111766867984,-16.43788685698158,-1.696123002479207,-6.9119640545041845,-5.228244805711004,-7.9740958391267815,1.737608975292013,-2.2032738860872234,0.9547806106187823,0.00019084024467096535,0.04369264953823008,0.00019084069694804087,0.00019084220554372596,0.0001908463343704605,0.0001908450048718933,0.00019084226567304247,0.0001908426024310636,0.00019084048847842162,0.0,0.0,0.8766787871003826,0.0,0.0,0.0,0.0,0.43571814989298635,0.20392154889083017,0.0
